StepsPerSecond,TemplateLoss,Step,Loss,PolicyObjLoss,TemplateEntropy,ObjectEntropy,Advantage,PolicyTemplateLoss,ObjectLoss,TotalStepsPerEpisode,EntropyLoss,Value,PolicyLoss,ValueLoss,Valid,EpisodeScore,ClippedGradNorm,UnclippedGradNorm
0.9654198568394953,0.14816854894161224,88,1.8731024265289307,0.0107030084291182,0.007504192471969873,0.006245845812372863,0.0027481671422719955,0.007262104540131986,0.05438842624425888,35.25,-0.00041827757377177477,-0.004171455831965432,0.005748034920543432,0.00022358894057106227,0.5000000000000001,,9.184675971104298,9.184675971104298
1.0063285028589237,0.13778798282146454,96,1.3197276592254639,-0.01620226469822228,0.007206870999652892,0.005664680851623416,-0.005412697792053223,-0.015893898205831647,0.05599057674407959,43.25,-0.00039408443262800574,0.010853880317881703,-0.0365377739071846,0.0003127217059955001,0.7499999999999999,,6.447400803153869,6.447400803153869
1.043917742919809,0.14960384368896484,104,1.2865221500396729,-0.007974336869665422,0.007337949296925217,0.00542727333959192,-0.0026864781975746155,-0.007875176699599251,0.05299602448940277,51.25,-0.0003806040622293949,0.005408871511463075,-0.004300754051655531,0.00014529369946103543,0.625,,9.5863943482982,9.5863943482982
1.0709320044010244,0.15769308805465698,112,1.6504532098770142,0.015243843663483856,0.007262115308549255,0.005379721929784864,0.0030485931783914566,0.010261168412398547,0.035384587943553925,59.25,-0.00037781227729283273,-0.006314190221019089,0.017963649705052376,0.00021604496578220278,0.625,,5.992162369831931,5.992162369831931
1.0951411841205698,0.15533402562141418,120,1.5718365907669067,0.018609069171361625,0.007328523905016482,0.005265850690193474,0.0034034140408039093,0.012133066018577665,0.0433846078813076,65.609375,-0.00037839237484149635,-0.008103925385512412,0.009802866727113724,0.00020709194359369576,0.0,0.0,7.308485331712291,7.308485331712291
1.1097041873722508,0.18142780661582947,128,1.6365293264389038,0.005870378559848177,0.007569168112240732,0.004954340169206262,0.0008694175630807877,0.0044880047789774835,0.04520468786358833,64.0625,-0.0003733393969014287,-0.0031100657943170518,0.0023422767408192158,0.0005215171840973198,0.25,0.0,7.79164436749852,7.79164436749852
1.1231337141441982,0.1658671349287033,136,1.4412766695022583,-0.0064314019691664726,0.0074755100649781525,0.004469754756428301,0.0009924694895744324,-0.005211431562202052,0.03065945953130722,64.59375,-0.0003541235055308789,0.004202863085083663,-0.005123172886669636,0.00016018754104152322,0.6249999999999999,0.0,4.806026533209661,4.806026533209661
1.147581541400755,0.1285947859287262,144,1.1230089664459229,-0.010833281616214665,0.008223880431614816,0.003931609389837831,-0.0041307564824819565,-0.009304885286837816,0.022596385329961777,63.171875,-0.000366562744602561,0.0063823379459790885,-0.012179512530565262,0.00037150050047785044,0.7499999999999999,0.0,6.477023486622784,6.477023486622784
1.1714134056872127,0.14347527921199799,152,1.2032301425933838,-0.0014439118058362508,0.008803714415989816,0.003434487502090633,-0.004292111843824387,-0.0025362421947647817,0.036664027720689774,61.1171875,-0.0003665067779365927,0.0013753987441305071,-0.008799842558801174,0.0003283012774772942,0.5,0.0,6.265300214040508,6.265300214040508
1.1734821660084653,0.13044607639312744,160,1.4113256931304932,0.007750981661956757,0.009438320994377138,0.003088048833888024,0.0023565497249364853,0.008778788964264095,0.03672727569937706,61.1875,-0.00037371201324276626,-0.004664831329137087,0.01148704718798399,0.00019252092170063406,0.375,,3.2904312441678485,3.2904312441678485
1.187264644563489,0.12443938851356506,168,1.4496606588363647,0.005063954551587813,0.009579040226526558,0.0028994790045544505,0.0033117663115262985,0.011214524100068957,0.03619628772139549,69.1875,-0.00037592847365885973,-0.005993253085762262,0.00847227219492197,0.00015704268298577517,0.6250000000000002,,4.32907601194529,4.32907601194529
1.2026144855635907,0.1584995985031128,176,1.6959078311920166,-0.0008458360680378971,0.009767419775016606,0.0027668719994835556,6.95008784532547e-05,0.0014959064137656244,0.057746872305870056,71.3359375,-0.00037689172313548625,-0.0011475372302811593,-0.002375700743868947,0.00013524771202355623,0.125,0.0,4.242777125321481,4.242777125321481
1.2207904777499625,0.12635576725006104,184,1.3429465293884277,-0.005828762663441012,0.010093644494190812,0.0026837593759410083,-0.002185998484492302,-0.006698004784993827,0.038949888199567795,68.21875,-0.000383734266506508,0.0035569911415223032,-0.010255876928567886,0.0002379021025262773,0.125,0.0,2.5823630481609143,2.5823630481609143
1.2310185627066519,0.19277451932430267,192,1.954736590385437,-0.0036116411483817492,0.010328757460229099,0.0026179947017226373,-0.0010927431285381317,-0.0050944404501933604,0.0880020409822464,68.703125,-0.0003870370564982295,0.002501508337445557,-0.0017204725882038474,8.636318671051413e-05,0.625,0.0,3.2531347974581877,3.2531347974581877
1.218047561443403,0.15731418132781982,200,79.0701675415039,0.11619148835870871,0.011361554032191634,0.002603502303827554,-0.002157634124159813,0.2681491975818062,0.09342985600233078,65.56250000000001,-0.000381302903406322,-0.0017579318373464048,-0.0016116189071908593,0.00013928924454376101,0.0,0.0,3.782376549768742,3.782376549768742
1.2340634999542277,0.1320507675409317,208,0.6929090619087219,-0.03465327341109514,0.010267558856867254,0.002507273864466697,-0.01649029366672039,-0.07557480316609144,0.037223171442747116,50.875,-0.0003837557160295546,0.03320230217650533,-0.05855207145214081,0.003861091798171401,0.6249999999999999,0.0,86.90713215606229,86.90713215606229
1.2446939352573605,0.15856562554836273,216,0.554735541343689,-0.05715706734918057,0.009968126192688944,0.002385879284702241,-0.029009096324443817,-0.10813431721180677,0.07256419956684113,56.875,-0.00036802294198423624,0.05320852668955922,-0.10205607116222382,0.009193053469061852,0.625,,17.375160975597282,17.375160975597282
1.254786748104169,0.1465584933757782,224,0.7340134978294373,-0.03739962470717728,0.010598464054055512,0.002253775513963774,-0.031440041959285736,-0.09442499373108149,0.03899351507425308,62.4375,-0.0003870571672450751,0.04798108944669366,-0.08907072991132736,0.00952123198658228,0.25,5.0,28.37191414123845,28.37191414123845
1.26808779036085,0.13786354660987854,232,1.1829257011413574,-0.006988072476815432,0.011231518117710948,0.0021154275455046445,-0.016132652759552002,-0.027512174798175693,0.03662746772170067,53.56249999999999,-0.0003821142599917948,0.021546427393332124,-0.027200764045119286,0.0043283565901219845,0.625,0.0,26.752633497058014,26.752633497058014
1.2814026894274964,0.13436591625213623,240,1.4425443410873413,-0.001472425639803987,0.01057846611365676,0.001993355428567156,-3.429129719734192e-05,0.0007283213781192895,0.03499966859817505,53.5,-0.00037647655699402094,0.0038338659942382947,0.008475254289805889,0.0016896544257178903,0.75,,11.698632315476061,11.698632315476061
1.2965993194321717,0.14511732757091522,248,1.7781034708023071,0.0074795773543883115,0.0110492380335927,0.001904125965666026,0.008848130702972412,0.042163140373304486,0.03256499767303467,59.90625,-0.00039666390512138605,-0.0159132449189201,0.07053066790103912,0.0037158720660954714,0.5,0.0,5.779554745669884,5.779554745669884
1.3132544528464885,0.1351209580898285,256,1.520530343055725,0.004579512155032717,0.010650491574779153,0.0018424389709252862,0.0016253720968961716,0.022200253850314766,0.033627949655056,58.328125,-0.0003855731920339167,-0.009919849981088191,-0.009456884115934372,0.0025526746176183224,0.375,0.0,7.308916299511111,7.308916299511111
1.3278782810630563,0.13385288417339325,264,1.1044342517852783,-0.0018405927912681368,0.01045663352124393,0.0018138481391360983,-0.0013270173221826553,-0.016715860925614834,0.03674105927348137,63.3125,-0.0003542515041772276,0.007236741570523009,0.008907992392778397,0.0017194724641740322,0.5,,5.517810230599935,5.517810230599935
1.3406297752782812,0.13887619972229004,272,0.847261905670166,-0.011899928620550781,0.011738191940821707,0.0018164272041758522,-0.011081866919994354,-0.05931605934165418,0.044309429824352264,71.3125,-0.00039770122384652495,0.018818189622834325,-0.03827531263232231,0.0018088315846398473,0.375,,5.30292940205436,5.30292940205436
1.3543344141122395,0.1116785779595375,280,1.3907142877578735,0.004690505483267771,0.010545623837970199,0.0018560053576948121,0.0015532951802015305,0.011907149397302419,0.024157695472240448,74.3125,-0.0003644539974629879,-0.006883914757054299,0.008086890913546085,0.0006220456562004983,0.625,0.0,11.386973603857768,11.386973603857768
1.3672522734816328,0.11512519419193268,288,1.577812910079956,0.008320438762893899,0.009721263777464628,0.001929080011905171,0.007762450724840164,0.033558158669620745,0.029744353145360947,79.3125,-0.0003756465157493949,-0.016654576873406768,0.025247156620025635,0.0008112859213724732,0.375,,3.721206715974404,3.721206715974404
1.380398848228633,0.11008380353450775,296,1.548106074333191,0.02487972512608394,0.00951055041514337,0.0020107749733142555,0.007932217791676521,0.03427708731032909,0.027914172038435936,80.515625,-0.00035701802698895335,-0.016773015493527055,0.025317741557955742,0.0009179852204397321,0.75,0.0,6.362415432362468,6.362415432362468
1.3922363012950199,0.1307980865240097,304,1.3001341819763184,0.00856463034870103,0.008996084332466125,0.0021129365486558527,0.005159314721822739,0.01788583304733038,0.029732001945376396,74.3046875,-0.00033563689794391394,-0.00979077164083719,0.013576919212937355,0.00048174208495765924,0.75,0.0,6.727546358801192,6.727546358801192
1.4022199875125736,0.11633257567882538,312,1.1163554191589355,-0.000628711008175742,0.008872032980434597,0.002207308658398688,-0.00022947974503040314,-0.0023992075730348006,0.029616527259349823,78.53125000000001,-0.00033995616831816733,0.0014473123446805403,-0.002725374884903431,0.0007896000170148909,0.875,0.0,4.201193883922315,4.201193883922315
1.4048733497064245,0.12562502920627594,320,1.0387096405029297,-0.002325108609511517,0.008830807055346668,0.002298830047948286,-0.004762362688779831,-0.008152963186148554,0.02500414103269577,76.8125,-0.0003255130141042173,0.005642932461341843,-0.010974045842885971,0.000370223744539544,0.75,,2.4354633981311054,2.4354633981311054
1.4132315381100637,0.11040011048316956,328,1.0057510137557983,-0.005487671996888822,0.008712708484381437,0.002378840115852654,-0.004419613629579544,-0.011647589853964746,0.030785348266363144,76.10156249999999,-0.0003316965012345463,0.007208313210867345,-0.01192103885114193,0.0003953344712499529,0.625,0.0,3.691495019028025,3.691495019028025
1.422422958257019,0.10884281992912292,336,0.9619314670562744,-0.005704334515030496,0.008617114275693893,0.0024462940054945648,-0.0020890366286039352,-0.008801049494650215,0.024525359272956848,67.46875,-0.0003269438457209617,0.005164366099052131,-0.010118073783814907,0.0001665137824602425,0.625,0.0,4.084522115194886,4.084522115194886
1.4321821205510084,0.10517796874046326,344,1.0805507898330688,0.0023637014528503646,0.008459844277240336,0.002491532562999055,-0.002901749685406685,-0.0028720275731757283,0.030804213136434555,71.9453125,-0.0003365791926626116,0.0016440461040474474,-0.0036285771057009697,0.00023347070964518934,0.5,0.0,2.945879482162127,2.945879482162127
1.4416949136739676,0.10868245363235474,352,1.2727231979370117,0.006908514886163174,0.00860857346560806,0.002536844607675448,0.00457601435482502,0.00951746926875785,0.03110143169760704,79.625,-0.0003374966327100992,-0.005526901601115241,0.014081206172704697,0.00045205678907223046,0.875,,2.0916939597937017,2.0916939597937017
1.45053651315891,0.10982651263475418,360,1.208142638206482,0.010590054182102904,0.008802558411844075,0.0025756664981599893,0.0007546506822109222,0.013113018008880317,0.03829747810959816,87.625,-0.00034830637741833925,-0.007391371065750718,0.01757454127073288,0.00025014509446918964,0.875,,2.9882368437583864,2.9882368437583864
1.4561623774471322,0.11888343840837479,368,1.2751762866973877,0.011490568344015628,0.009210929740220308,0.002615464123664424,0.004466485232114792,0.014097846462391317,0.030950408428907394,86.0703125,-0.00033978355349972844,-0.007350207888521254,0.014523765072226524,0.0002760036732070148,0.0,0.0,3.3530441959728705,3.3530441959728705
1.4638368734284994,0.10184407234191895,376,1.1093624830245972,0.001190330476674717,0.009192639612592757,0.0026609861524775624,-0.0003593470901250839,0.0017501617257948965,0.02525656670331955,70.1953125,-0.00036999231087975204,-0.0013455028238240632,-0.004515425302088261,0.0009407497709617019,0.625,0.0,3.4050607707445124,3.4050607707445124
1.4720894042309443,0.09365048259496689,384,0.9778246879577637,-0.003463112450845074,0.008946724003180861,0.002702709898585454,0.0007909741252660751,-0.003935904038371518,0.02469916082918644,46.921875,-0.0003488711081445217,0.0025781239964999263,-0.001563491765409708,0.00013278244296088815,0.75,0.0,1.468537317947721,1.468537317947721
1.480706112251202,0.12783896923065186,392,69.40419006347656,-0.3480606331359013,0.008905780385248363,0.002738781156949699,-0.0011074244976043701,-0.3606232701567933,0.04134148731827736,47.8671875,-0.0003727288858499378,0.004949970811139792,-0.005225599743425846,0.00013143502292223275,0.7499999999999999,-10.0,1.8835481635715041,1.8835481635715041
1.4780336557893978,0.1329723298549652,400,1.8629837036132812,0.01653186877956614,0.009411877719685437,0.0026613985246513043,0.006017856299877167,0.036205649375915534,0.030391907319426537,54.0625,-0.0003536347358021885,-0.016916274558752775,0.021916648373007774,0.000865649024490267,0.6249999999999999,0.0,90.48764097286039,90.48764097286039
1.4777995406734696,0.14834603667259216,408,2.112919330596924,0.029981767293065786,0.009152010432444513,0.002592737262602896,0.011715248227119446,0.052263472229242325,0.03503183275461197,55.9921875,-0.0003391243517398834,-0.025473052868619565,0.07061785459518433,0.0017948263557627797,0.6249999999999999,0.0,6.125060168157688,6.125060168157688
1.4798691682114284,0.12902021408081055,416,2.1362812519073486,0.029316955060494372,0.009117665002122521,0.002531936450395733,0.011960068717598915,0.04993485054001212,0.04379718378186226,57.625,-0.0003513019473757595,-0.027498189825564623,0.04270166531205177,0.0019297836115583777,0.625,,8.734199181645636,8.734199181645636
1.4858888882606653,0.13369612395763397,424,1.9826174974441528,0.01654183104983531,0.008921321481466293,0.0024868374166544527,0.017171435058116913,0.041879650205373764,0.04296218231320381,65.625,-0.0003435359394643456,-0.02750240988098085,0.05339132249355316,0.002443118952214718,0.875,,8.695833667750776,8.695833667750776
1.4870264282160082,0.12345592677593231,432,1.960943341255188,0.02901176502928138,0.008756805094890296,0.0024548484070692216,0.012545800767838955,0.035295048728585236,0.04226908087730408,73.625,-0.00033596897264942527,-0.02332328213378787,0.04802713543176651,0.0020773550495505333,0.7499999999999999,,8.684283747026711,8.684283747026711
1.4934661915854397,0.14290767908096313,440,1.966458797454834,0.01794044413964002,0.008702799561433494,0.002442800352582708,0.008514581248164177,0.04069371055811643,0.037245623767375946,80.7890625,-0.00034007109934464097,-0.02320177317596972,0.020320340991020203,0.0015684131067246199,0.5,0.0,8.013789838579214,8.013789838579214
1.493330635753842,0.16295483708381653,448,1.986382246017456,0.006098822341300548,0.008909492520615458,0.002440256968839094,0.00945352017879486,0.02789377945009619,0.06251440942287445,82.9375,-0.00034153685555793345,-0.014920532586984336,0.01569291390478611,0.0013207430019974709,0.25,,7.834630237153306,7.834630237153306
1.4946701293690865,0.11900481581687927,456,1.4328607320785522,0.0028045685212418903,0.008721261518076062,0.002453774446621537,0.002334561198949814,-0.0008442983089480549,0.037789564579725266,78.4375,-0.00033585698110982776,0.0001757842255756259,0.014078066684305668,0.0018375145737081766,0.125,0.0,6.46079786316659,6.46079786316659
1.5010431184111521,0.10968819260597229,464,0.9282727241516113,-0.026275312586221847,0.008694041869603097,0.0024888773914426565,-0.007588144391775131,-0.021555284620262682,0.03602469712495804,71.375,-0.0003376950044184923,0.01191053178627044,-0.011443394236266613,0.00048823963152244687,0.75,0.0,2.481678002730405,2.481678002730405
1.5016889598053682,0.1284288465976715,472,1.1203330755233765,-0.007654687069589272,0.009146625874564052,0.002528870158130303,-0.011307906359434128,-0.02312434883788228,0.04087408259510994,70.734375,-0.0003498698933981359,0.012569781276397407,-0.03274478018283844,0.0014331910060718656,0.7499999999999999,0.0,5.776840499405807,5.776840499405807
1.5064335667896933,0.12722209095954895,480,1.69827139377594,0.025590599252609536,0.009540866711176932,0.0025673264754004776,-0.00042717717587947845,0.0015220179338939488,0.05192210152745247,73.1875,-0.0003603914810810238,0.0023455532791558657,0.00629840325564146,0.0008347925031557679,0.7499999999999999,0.0,6.015240833626649,6.015240833626649
1.5110290681636707,0.10465571284294128,488,1.1802977323532104,-0.007561288584838621,0.009158562985248864,0.0026048381987493485,-0.0033120308071374893,-0.010217319650109857,0.043909069150686264,64.921875,-0.00033449928741902113,0.0051302360952831805,-0.007986997254192829,0.0009188749245367944,0.7499999999999999,0.0,4.449149503675244,4.449149503675244
1.5101649842649667,0.09132710099220276,496,1.2152942419052124,-0.0023835558531573042,0.008667716989293694,0.002640398102812469,0.0009531285613775253,-0.00044432928552851113,0.041813842952251434,62.0,-0.0003359815164003521,-0.00042196919093839824,-0.013741204515099525,0.0005292262067086995,0.7499999999999999,,2.9126594293193193,2.9126594293193193
1.5136366523982279,0.10577718913555145,504,1.3058627843856812,0.00478051055688411,0.00890680798329413,0.0026678752328734845,-0.0004787035286426544,0.005218693069764412,0.043480273336172104,69.265625,-0.0003431319782976061,-0.003382935334229842,0.016907503828406334,0.00043406945769675076,0.5,0.0,1.429943525118233,1.429943525118233
1.5174636380191795,0.11254148930311203,512,1.3679906129837036,0.008040594111662358,0.00899005006067455,0.002680168632650748,0.007216144353151321,0.013342405902221799,0.04815719649195671,75.0625,-0.00035593242500908673,-0.006791053165215999,0.0099962018430233,0.0013969526626169682,0.7499999999999999,,2.2564479605243832,2.2564479605243832
1.5113554631717796,0.11870573461055756,520,18.710643768310547,0.3163141310287756,0.008837524335831404,0.0026859444915317,0.0022508352994918823,0.08268964616581798,0.04856079816818237,83.0625,-0.00035275210393592715,-0.00604821791057475,0.014486015774309635,0.000574303325265646,0.75,0.0,3.2756272969891143,3.2756272969891143
1.5141966352641512,0.0956745520234108,528,1.4405975341796875,0.00541985736344941,0.009275469463318586,0.0026862137019634242,0.002424567937850952,0.006478143302956596,0.038068827241659164,82.1875,-0.000353757495759055,-0.003749597759451717,0.01043115183711052,0.0005559755954891443,0.625,0.0,38.297016083379276,38.297016083379276
1.512945268653538,0.09584090113639832,536,1.111613392829895,-0.0032910791633184995,0.008848252356983721,0.0026384633965790276,8.195638656616211e-07,-0.0026566909218672663,0.038815829902887344,76.8671875,-0.0003479293955024332,0.0016677094099577516,-0.0027343069668859243,0.0003709282318595797,0.375,0.0,2.4440336360553374,2.4440336360553374
1.5152475231307887,0.11786262691020966,544,21.26070785522461,0.09758681811217684,0.008252625819295645,0.002553901984356344,-0.0026401299983263016,0.09526880009798333,0.03677690029144287,63.75,-0.00031621247762814164,0.004206224897643551,0.7951856851577759,13.93912124633789,0.875,1.6666666666666667,1.9513333362690446,1.9513333362690446
1.5031215983661244,0.13522300124168396,552,22.19563102722168,0.15125220571644604,0.008504497120156884,0.0023669785005040467,-0.014590941369533539,0.12920121068600568,0.07280796021223068,56.3125,-0.00032457977067679167,0.02051619882695377,-0.03501959145069122,0.003203430213034153,0.5,0.0,40.61666744665126,40.61666744665126
1.4940215469484035,0.1574215590953827,560,56.39131164550781,0.30033406685106456,0.008252773142885417,0.002110999776050448,-0.017809180542826653,0.01880483166314661,0.0900905430316925,59.921875,-0.00031139893690124154,0.05028507066890597,-0.049572478979825974,0.006071986630558968,0.25,1.6666666666666667,48.30788126909101,48.30788126909101
1.4860149084361034,0.16840443015098572,568,32.25404357910156,-0.008540771537809633,0.007987308606971055,0.0018232554430142045,-0.045076027512550354,-0.1365829948335886,0.08345532417297363,50.765625,-0.0003176641184836626,0.10865338798612356,-0.1464526355266571,0.02801998145878315,0.375,5.0,92.82789835865788,92.82789835865788
1.4810978056331061,0.17751318216323853,576,17.934473037719727,-0.09807932982221246,0.007782677479553968,0.001546463230624795,-0.09718962758779526,-0.14866245537996292,0.08761842548847198,47.50781249999999,-0.0002794578322209418,0.16483349353075027,-0.2790869474411011,0.09934218227863312,0.25,0.0,40.81654146861001,40.81654146861001
1.4779177910831853,0.21604250371456146,584,79.47286987304688,-0.031164580956101418,0.006818450230639428,0.0013186639553168789,-0.1050359234213829,0.07585082948207855,0.09497522562742233,46.5390625,-0.0002443458652123809,0.2137752082198858,-0.22600474953651428,23.656797409057617,0.125,3.3333333333333335,54.10171818089475,54.10171818089475
1.466471638097095,0.199273020029068,592,42.412132263183594,-0.03412683855276556,0.008088934060651809,0.0011356379691278562,-0.10877955704927444,-0.1753785191103816,0.08962389826774597,45.421875,-0.00025505226221866906,0.23619232699275017,0.05177003890275955,21.096954345703125,0.0,5.0,86.23270688370894,228.75624151417287
1.4669192656432586,0.2292666733264923,600,13.474055290222168,-0.31328084878623486,0.008165996056050062,0.0009722561808302997,-0.20693160593509674,-0.4848904386162758,0.13090720772743225,31.125,-0.00030508244526572526,0.3333444632589817,-0.5429154634475708,0.4642118811607361,0.6249999999999999,5.0,85.482173628081,127.56374456404956
1.4613315436867662,0.18062397837638855,608,2.5303070545196533,-0.15631591947749257,0.009086316917091608,0.0008991406139102764,-0.06834317743778229,-0.3501455970108509,0.1191168949007988,28.859375,-0.0002816742053255439,0.18075119145214558,-0.5055117607116699,0.4196630120277405,0.125,3.3333333333333335,104.89151955426132,208.99875127969426
1.4630479037156272,0.18449616432189941,616,3.689387798309326,-0.05313263315474615,0.008329728443641216,0.0008693758427398279,-0.0012155147269368172,-0.08206396759487687,0.11472871899604797,29.265625,-0.00027365199639461935,0.07014253703528084,-0.23369237780570984,1.305232286453247,0.6249999999999999,5.0,104.03579748183802,161.41335402883487
1.456968325891831,0.149343803524971,624,65.28498077392578,0.266610974795185,0.007891070796176791,0.000875561308930628,0.05704016610980034,0.3330578589811921,0.06780064105987549,30.375,-0.0002489413309376687,0.022719692438840866,0.08414828777313232,16.164274215698242,0.125,3.75,87.85308060509851,87.85308060509851
1.456505837740831,0.19576597213745117,632,37.27170181274414,0.17627287562936544,0.008372062933631241,0.0008938482278608717,0.061428725719451904,0.26399472542107105,0.08479264378547668,30.109375,-0.00025267977616749704,-0.037880993913859136,0.15413597226142883,8.589288711547852,0.25,0.0,90.2635091565844,428.1986856054282
1.4575255677573016,0.24011275172233582,640,58.471866607666016,-0.1227436364861205,0.008520980714820325,0.0009020919314934872,0.06259122490882874,0.35186441987752914,0.1006724014878273,28.1875,-0.00027071149088442326,0.08887717314064503,0.1428152471780777,13.048294067382812,0.6249999999999999,5.0,89.97191390038392,246.85032371511943
1.4481930411076789,0.20474380254745483,648,21.556167602539062,0.011502261477289721,0.009399535367265344,0.0009370671177748591,0.027291838079690933,0.17712531331926584,0.10828809440135956,24.8515625,-0.000294730591122061,0.031469209119677544,0.28154483437538147,4.6911444664001465,0.875,5.0,85.42959556646792,381.61723058951065
1.4505418003273827,0.16339755058288574,656,17.961734771728516,-0.5589542561210692,0.00946894462686032,0.0009759050444699824,-0.005891909822821617,0.027690113289281726,0.1068764477968216,25.265625,-0.00032144717988558114,0.10914406349183992,0.2111729383468628,1.6202471256256104,0.375,4.166666666666667,89.97871193181982,111.94961852747383
1.4448687267772757,0.19768968224525452,664,29.728057861328125,-0.08024892630055547,0.009363081364426762,0.0009694845939520746,-0.03477361798286438,0.16210746602155268,0.1065082997083664,21.015624999999996,-0.0003386812168173492,0.3039117669686675,-0.27789610624313354,2.028087615966797,0.125,5.0,76.46087571200223,215.31519893094082
1.4347205784491082,0.17523176968097687,672,20.509355545043945,-0.2187408765021246,0.010344724054448308,0.0009929370280588046,-0.0346711203455925,-0.2729285415261984,0.12044525146484375,23.5078125,-0.00032860974897630513,0.23021341674029827,-0.9635361433029175,2.1217730045318604,0.375,5.0,67.67984492183405,67.67984492183405
1.4232762264829373,0.1304628551006317,680,143.25941467285156,-0.17087051266571507,0.011097531300038101,0.0010291467333445325,-0.05789995193481445,-0.35655737668275833,0.0890265628695488,24.734375,-0.0003537485026754439,0.14286745525896552,-1.2446192502975464,57.31199264526367,0.125,2.5,83.28579283462204,201.8460720824114
1.4153695106464774,0.14564478397369385,688,0.3701398968696594,-0.0630917267408222,0.010640584980137646,0.0010847712692338971,-0.0621376670897007,-0.23243931680917734,0.09069383144378662,26.4375,-0.00035732638207264245,0.1102240551263094,-0.1952567994594574,0.0355510339140892,0.25,,113.33534872957352,129.53174220659275
1.4058238645044256,0.17830167710781097,696,13.31991958618164,-0.17320240382105112,0.010055550606921315,0.0011670622916426507,-0.01866677962243557,-0.04106135945767164,0.09471093863248825,33.6640625,-0.0003151701239403337,0.14464705623686314,-0.5419337153434753,3.8364994525909424,0.75,0.0,59.31893942476654,59.31893942476654
1.40131530705119,0.19403791427612305,704,28.046117782592773,-0.13470393349416554,0.010431715636514126,0.0012829575134674087,-0.01980781927704811,0.19997856603004044,0.09642720967531204,37.1171875,-0.00032909520086832345,0.09543733479222283,-0.3205692768096924,1.991956353187561,0.375,3.3333333333333335,99.20801799483161,99.83250623238928
